date,country,keyword,global_monthly_searches,ad_position,daily_clicks,daily_cost,local_monthly_searches,impressions
2012-03-23,US,consolidate loans,74000.0,1.0,21.0,12.19,60500.0,683
2012-03-23,US,overdraft fee,135000.0,1.0,80.0,450.71,110000.0,92249
2012-03-23,US,minimum balance,1220000.0,1.0,363.0,183.63,301000.0,171128
2012-03-23,US,interest rate,1500000.0,1.0,15.0,7.48,823000.0,309
2012-03-23,US,lawyer,13600000.0,1.0,1593.0,1793.84,7480000.0,7335611
2012-03-23,US,credit cards,135000.0,1.0,162.0,1426.53,110000.0,593113
2012-03-23,US,loans,20400000.0,1.0,6875.0,71259.57,11100000.0,1257576447
2012-03-23,US,wire transfer,8100.0,1.0,11.0,88.63,6600.0,2537
2012-03-24,UK,certificate of deposit,1830000.0,1.0,81.0,63.2,201000.0,13227
2012-03-24,UK,insurance,27100.0,1.0,61.0,1743.43,5400.0,273698
2012-03-24,UK,checking account,368000.0,1.0,86.0,260.42,33100.0,57356
2012-03-24,UK,consolidate loans,74000.0,1.0,8.0,83.4,2400.0,1676
2012-03-24,UK,overdraft fee,135000.0,1.0,1.0,0.47,1900.0,26
2012-03-24,UK,interest rate,1500000.0,1.0,2.0,0.78,27100.0,29
2012-03-24,UK,lawyer,13600000.0,1.0,260.0,586.76,1500000.0,391584
2012-03-24,UK,loans,20400000.0,1.0,5117.0,27230.59,3350000.0,357688438
2012-03-24,UK,atm,1300.0,1.0,2.0,0.54,110.0,28
2012-03-24,UK,rewards card,1000000.0,1.0,1.0,0.11,90500.0,26
2012-03-24,US,financial services,4090000.0,1.0,755.0,177.66,823000.0,344408
2012-03-24,US,certificate of deposit,1830000.0,1.0,289.0,178.76,673000.0,132729
2012-03-24,US,joint account,201000.0,1.0,79.0,881.9,165000.0,177874
2012-03-24,US,insurance,27100.0,1.0,379.0,8559.11,18100.0,8317093
2012-03-24,US,checking account,368000.0,1.0,597.0,4323.97,246000.0,6627676
2012-03-24,US,consolidate loans,74000.0,1.0,9.0,3.41,60500.0,106
2012-03-24,US,overdraft fee,135000.0,1.0,86.0,517.3,110000.0,114492
2012-03-24,US,minimum balance,1220000.0,1.0,396.0,199.4,301000.0,202514
2012-03-24,US,lawyer,13600000.0,1.0,2160.0,2654.88,7480000.0,14722703
2012-03-24,US,credit cards,135000.0,1.0,252.0,1274.66,110000.0,824459
2012-03-24,US,loans,20400000.0,1.0,9511.0,88608.48,11100000.0,2163454513
2012-03-24,US,wire transfer,8100.0,1.0,56.0,530.89,6600.0,75838
2012-03-24,US,mortgage,8100.0,1.0,8.0,120.35,3600.0,2469
2012-03-25,UK,certificate of deposit,1830000.0,1.0,98.0,80.37,201000.0,20267
2012-03-25,UK,insurance,27100.0,1.0,62.0,1820.79,5400.0,287477
2012-03-25,UK,checking account,368000.0,1.0,89.0,269.56,33100.0,61860
2012-03-25,UK,consolidate loans,74000.0,1.0,4.0,31.7,2400.0,341
2012-03-25,UK,overdraft fee,135000.0,1.0,1.0,0.41,1900.0,26
2012-03-25,UK,bankruptcy,6600.0,1.0,1.0,0.51,880.0,26
2012-03-25,UK,interest rate,1500000.0,1.0,1.0,0.67,27100.0,28
2012-03-25,UK,lawyer,13600000.0,1.0,222.0,499.75,1500000.0,285233
2012-03-25,UK,loans,20400000.0,1.0,5047.0,26673.67,3350000.0,345561472
2012-03-25,UK,mortgage,8100.0,1.0,2.0,8.64,720.0,76
2012-03-25,UK,rewards card,1000000.0,1.0,1.0,0.1,90500.0,26
2012-03-25,US,financial services,4090000.0,1.0,816.0,186.3,823000.0,390448
2012-03-25,US,certificate of deposit,1830000.0,1.0,337.0,201.14,673000.0,174081
2012-03-25,US,joint account,201000.0,1.0,43.0,647.59,165000.0,72106
2012-03-25,US,insurance,27100.0,1.0,365.0,8004.75,18100.0,7494020
2012-03-25,US,checking account,368000.0,1.0,616.0,3269.97,246000.0,5172883
2012-03-25,US,consolidate loans,74000.0,1.0,10.0,30.83,60500.0,815
2012-03-25,US,overdraft fee,135000.0,1.0,97.0,646.07,110000.0,161661
2012-03-25,US,minimum balance,1220000.0,1.0,362.0,182.36,301000.0,169387
2012-03-25,US,interest rate,1500000.0,1.0,12.0,5.96,823000.0,206
2012-03-25,US,lawyer,13600000.0,1.0,2369.0,3583.87,7480000.0,21795918
2012-03-25,US,credit cards,135000.0,1.0,240.0,988.79,110000.0,610449
2012-03-25,US,loans,20400000.0,1.0,9801.0,96491.89,11100000.0,2427759634
2012-03-25,US,wire transfer,8100.0,1.0,57.0,643.88,6600.0,94056
2012-03-25,US,mortgage,8100.0,1.0,7.0,103.1,3600.0,1833
2012-03-26,UK,certificate of deposit,1830000.0,1.0,98.0,80.35,201000.0,20173
2012-03-26,UK,insurance,27100.0,1.0,62.0,1819.62,5400.0,291356
2012-03-26,UK,checking account,368000.0,1.0,91.0,269.3,33100.0,62609
2012-03-26,UK,consolidate loans,74000.0,1.0,4.0,31.69,2400.0,345
2012-03-26,UK,overdraft fee,135000.0,1.0,1.0,0.4,1900.0,26
2012-03-26,UK,bankruptcy,6600.0,1.0,1.0,0.51,880.0,26
2012-03-26,UK,interest rate,1500000.0,1.0,1.0,0.67,27100.0,28
2012-03-26,UK,lawyer,13600000.0,1.0,225.0,499.86,1500000.0,288247
2012-03-26,UK,loans,20400000.0,1.0,5197.0,26740.38,3350000.0,356769552
2012-03-26,UK,mortgage,8100.0,1.0,2.0,8.63,720.0,76
2012-03-26,UK,rewards card,1000000.0,1.0,1.0,0.1,90500.0,26
2012-03-26,US,financial services,4090000.0,1.0,817.0,186.5,823000.0,391336
2012-03-26,US,certificate of deposit,1830000.0,1.0,337.0,201.45,673000.0,174427
2012-03-26,US,joint account,201000.0,1.0,44.0,647.1,165000.0,72832
2012-03-26,US,insurance,27100.0,1.0,370.0,8096.15,18100.0,7686205
2012-03-26,US,checking account,368000.0,1.0,616.0,3227.19,246000.0,5099575
2012-03-26,US,consolidate loans,74000.0,1.0,10.0,30.83,60500.0,824
2012-03-26,US,overdraft fee,135000.0,1.0,98.0,645.65,110000.0,163114
2012-03-26,US,minimum balance,1220000.0,1.0,362.0,182.58,301000.0,169751
2012-03-26,US,interest rate,1500000.0,1.0,12.0,5.97,823000.0,207
2012-03-26,US,lawyer,13600000.0,1.0,2377.0,3586.38,7480000.0,21879034
2012-03-26,US,credit cards,135000.0,1.0,243.0,988.24,110000.0,616933
2012-03-26,US,loans,20400000.0,1.0,10054.0,96473.69,11100000.0,2489974563
2012-03-26,US,wire transfer,8100.0,1.0,58.0,643.18,6600.0,95292
2012-03-26,US,mortgage,8100.0,1.0,7.0,103.05,3600.0,1856
2012-03-27,UK,certificate of deposit,1830000.0,1.0,105.0,88.98,201000.0,23979
2012-03-27,UK,insurance,27100.0,1.0,57.0,1647.1,5400.0,242848
2012-03-27,UK,checking account,368000.0,1.0,76.0,205.61,33100.0,40371
2012-03-27,UK,consolidate loans,74000.0,1.0,2.0,7.24,2400.0,62
2012-03-27,UK,bankruptcy,6600.0,1.0,1.0,0.59,880.0,27
2012-03-27,UK,lawyer,13600000.0,1.0,212.0,539.33,1500000.0,293049
2012-03-27,UK,loans,20400000.0,1.0,5197.0,25904.59,3350000.0,345611146
2012-03-27,UK,mortgage,8100.0,1.0,3.0,10.02,720.0,94
2012-03-27,UK,rewards card,1000000.0,1.0,1.0,0.11,90500.0,26
2012-03-27,US,financial services,4090000.0,1.0,817.0,167.15,823000.0,350625
2012-03-27,US,certificate of deposit,1830000.0,1.0,379.0,230.85,673000.0,224578
2012-03-27,US,joint account,201000.0,1.0,60.0,623.66,165000.0,96563
2012-03-27,US,insurance,27100.0,1.0,282.0,6063.17,18100.0,4393361
2012-03-27,US,checking account,,1.0,571.0,3308.86,246000.0,4852178
2012-03-27,US,consolidate loans,74000.0,1.0,19.0,57.46,60500.0,2893
2012-03-27,US,overdraft fee,135000.0,1.0,55.0,360.92,110000.0,51260
2012-03-27,US,minimum balance,1220000.0,1.0,304.0,152.54,301000.0,119217
2012-03-27,US,interest rate,1500000.0,1.0,18.0,,823000.0,426
2012-03-27,US,lawyer,13600000.0,1.0,2373.0,3673.05,7480000.0,22375808
2012-03-27,US,credit cards,135000.0,1.0,288.0,1209.21,110000.0,894898
2012-03-27,US,loans,20400000.0,1.0,10363.0,91723.53,11100000.0,2439950595
2012-03-27,US,atm,1300.0,1.0,10.0,4.21,590.0,136
2012-03-27,US,wire transfer,8100.0,1.0,67.0,746.35,6600.0,128103
2012-03-27,US,mortgage,8100.0,1.0,8.0,119.55,3600.0,2490
2012-03-28,UK,certificate of deposit,1830000.0,1.0,98.0,83.7,201000.0,21054
2012-03-28,UK,insurance,27100.0,1.0,49.0,1459.66,5400.0,182616
2012-03-28,UK,checking account,368000.0,1.0,80.0,191.88,33100.0,39425
2012-03-28,UK,consolidate loans,74000.0,1.0,1.0,3.48,2400.0,32
2012-03-28,UK,bankruptcy,6600.0,1.0,1.0,0.6,880.0,27
2012-03-28,UK,lawyer,13600000.0,1.0,202.0,585.72,1500000.0,303849
2012-03-28,UK,loans,20400000.0,1.0,5043.0,25353.83,3350000.0,328236903
2012-03-28,UK,mortgage,8100.0,1.0,3.0,10.05,720.0,94
2012-03-28,US,financial services,4090000.0,1.0,865.0,176.29,823000.0,391364
2012-03-28,US,certificate of deposit,1830000.0,1.0,384.0,232.95,673000.0,229515
2012-03-28,US,joint account,201000.0,1.0,68.0,611.3,165000.0,106403
2012-03-28,US,insurance,27100.0,1.0,314.0,7469.15,18100.0,6019157
2012-03-28,US,checking account,368000.0,1.0,618.0,3718.41,246000.0,5900038
2012-03-28,US,consolidate loans,74000.0,1.0,19.0,57.53,60500.0,2846
2012-03-28,US,overdraft fee,135000.0,1.0,36.0,279.28,110000.0,25634
2012-03-28,US,minimum balance,,1.0,326.0,163.35,301000.0,136771
2012-03-28,US,interest rate,1500000.0,1.0,23.0,11.57,823000.0,711
2012-03-28,US,lawyer,13600000.0,1.0,2400.0,3715.79,7480000.0,22895432
2012-03-28,US,credit cards,135000.0,1.0,250.0,886.29,110000.0,569035
2012-03-28,US,loans,20400000.0,1.0,10259.0,94626.45,11100000.0,2492054859
2012-03-28,US,atm,1300.0,1.0,10.0,4.21,590.0,134
2012-03-28,US,wire transfer,8100.0,1.0,76.0,823.8,6600.0,161230
2012-03-28,US,mortgage,8100.0,1.0,19.0,125.05,3600.0,6147
2012-03-29,UK,certificate of deposit,1830000.0,1.0,99.0,84.13,201000.0,21380
2012-03-29,UK,insurance,27100.0,1.0,50.0,1463.83,5400.0,186332
2012-03-29,UK,checking account,368000.0,1.0,81.0,192.51,33100.0,39950
2012-03-29,UK,consolidate loans,74000.0,1.0,1.0,3.5,2400.0,32
2012-03-29,UK,bankruptcy,6600.0,1.0,1.0,,880.0,27
2012-03-29,UK,lawyer,13600000.0,1.0,205.0,587.09,1500000.0,308825
2012-03-29,UK,loans,20400000.0,1.0,5053.0,25454.33,3350000.0,330193380
2012-03-29,UK,mortgage,8100.0,1.0,3.0,10.08,720.0,94
2012-03-29,US,financial services,4090000.0,1.0,872.0,178.98,823000.0,400621
2012-03-29,US,certificate of deposit,1830000.0,1.0,388.0,235.89,673000.0,234798
2012-03-29,US,joint account,201000.0,1.0,69.0,615.15,165000.0,108431
2012-03-29,US,insurance,27100.0,1.0,320.0,7514.11,18100.0,6166107
2012-03-29,US,checking account,368000.0,1.0,621.0,3745.17,246000.0,5968359
2012-03-29,US,consolidate loans,74000.0,1.0,19.0,57.87,60500.0,2907
2012-03-29,US,overdraft fee,135000.0,1.0,36.0,281.14,110000.0,26107
2012-03-29,US,minimum balance,1220000.0,1.0,329.0,166.24,301000.0,140620
2012-03-29,US,interest rate,1500000.0,1.0,23.0,11.77,823000.0,730
2012-03-29,US,lawyer,13600000.0,1.0,2422.0,3745.96,7480000.0,23286533
2012-03-29,US,credit cards,135000.0,1.0,251.0,892.55,110000.0,575597
2012-03-29,US,loans,20400000.0,1.0,10280.0,95327.35,11100000.0,2515667100
2012-03-29,US,atm,1300.0,1.0,10.0,4.21,590.0,137
2012-03-29,US,wire transfer,8100.0,1.0,77.0,828.87,6600.0,164839
2012-03-29,US,mortgage,8100.0,1.0,19.0,125.87,3600.0,6265
2012-03-30,UK,certificate of deposit,1830000.0,1.05,100.0,83.82,201000.0,21514
2012-03-30,UK,insurance,27100.0,1.05,54.0,1601.46,5400.0,220374
2012-03-30,UK,checking account,368000.0,1.05,87.0,227.07,33100.0,50457
2012-03-30,UK,consolidate loans,74000.0,1.05,1.0,2.97,2400.0,30
2012-03-30,UK,bankruptcy,6600.0,1.05,1.0,0.51,880.0,26
2012-03-30,UK,lawyer,13600000.0,1.05,224.0,562.66,1500000.0,324270
2012-03-30,UK,loans,20400000.0,1.05,5216.0,26702.03,3350000.0,357541044
2012-03-30,UK,mortgage,8100.0,1.05,2.0,8.55,720.0,76
2012-03-30,US,financial services,4090000.0,1.05,886.0,183.62,823000.0,417874
2012-03-30,US,certificate of deposit,1830000.0,1.05,387.0,237.2,673000.0,235858
2012-03-30,US,joint account,201000.0,1.05,59.0,525.14,165000.0,79735
2012-03-30,US,insurance,27100.0,1.05,357.0,,18100.0,6856934
2012-03-30,US,checking account,368000.0,1.05,672.0,4079.74,246000.0,7033341
2012-03-30,US,consolidate loans,74000.0,1.05,24.0,55.29,60500.0,3408
2012-03-30,US,overdraft fee,135000.0,1.05,31.0,239.92,110000.0,19253
2012-03-30,US,minimum balance,1220000.0,1.05,329.0,165.19,301000.0,139342
2012-03-30,US,interest rate,1500000.0,1.05,28.0,13.89,823000.0,1010
2012-03-30,US,lawyer,13600000.0,1.05,2631.0,3915.5,7480000.0,26446692
2012-03-30,US,credit cards,135000.0,1.05,246.0,926.26,110000.0,584020
2012-03-30,US,loans,20400000.0,1.05,10654.0,94591.95,11100000.0,2587009092
2012-03-30,US,atm,1300.0,1.05,18.0,11.11,590.0,538
2012-03-30,US,wire transfer,8100.0,1.05,67.0,707.44,6600.0,121553
2012-03-30,US,mortgage,8100.0,1.05,17.0,107.5,3600.0,4606
2012-03-31,UK,certificate of deposit,1830000.0,1.05,102.0,85.36,201000.0,22400
2012-03-31,UK,joint account,201000.0,1.05,2.0,1.35,8100.0,33
2012-03-31,UK,insurance,27100.0,1.05,51.0,1364.08,5400.0,178258
2012-03-31,UK,checking account,368000.0,1.05,87.0,235.02,33100.0,52555
2012-03-31,UK,consolidate loans,74000.0,1.05,1.0,16.78,2400.0,66
2012-03-31,UK,bankruptcy,6600.0,1.05,1.0,0.51,880.0,26
2012-03-31,UK,lawyer,13600000.0,1.05,193.0,240.86,1500000.0,119455
2012-03-31,UK,loans,20400000.0,1.05,4882.0,25905.12,3350000.0,324637766
2012-03-31,UK,mortgage,8100.0,1.05,3.0,45.46,720.0,397
2012-03-31,US,financial services,4090000.0,1.05,948.0,201.52,823000.0,490329
2012-03-31,US,certificate of deposit,1830000.0,1.05,424.0,272.36,673000.0,296313
2012-03-31,US,joint account,201000.0,1.05,63.0,80.95,165000.0,13215
2012-03-31,US,insurance,27100.0,1.05,335.0,6889.5,18100.0,5920073
2012-03-31,US,checking account,368000.0,1.05,674.0,4162.03,246000.0,7198817
2012-03-31,US,consolidate loans,74000.0,1.05,34.0,64.62,60500.0,5624
2012-03-31,US,overdraft fee,135000.0,1.05,30.0,224.75,110000.0,17461
2012-03-31,US,minimum balance,1220000.0,1.05,392.0,200.66,301000.0,202027
2012-03-31,US,interest rate,1500000.0,1.05,42.0,21.08,823000.0,2305
2012-03-31,US,lawyer,13600000.0,1.05,2312.0,3188.33,7480000.0,18925414
2012-03-31,US,credit cards,135000.0,1.05,189.0,833.43,110000.0,405063
2012-03-31,US,loans,20400000.0,1.05,9913.0,82579.12,11100000.0,2101395740
2012-03-31,US,atm,1300.0,1.05,18.0,11.04,590.0,529
2012-03-31,US,wire transfer,8100.0,1.05,25.0,271.64,6600.0,17570
2012-03-31,US,mortgage,8100.0,,10.0,4.64,3600.0,139
2012-04-01,UK,certificate of deposit,1830000.0,1.05,90.0,71.58,201000.0,16533
2012-04-01,UK,joint account,201000.0,1.05,2.0,1.57,8100.0,35
2012-04-01,UK,insurance,27100.0,1.05,50.0,1140.69,5400.0,147401
2012-04-01,UK,checking account,368000.0,1.05,85.0,225.61,33100.0,49120
2012-04-01,UK,consolidate loans,74000.0,1.05,2.0,32.25,2400.0,212
2012-04-01,UK,lawyer,13600000.0,1.05,217.0,275.87,1500000.0,153690
2012-04-01,UK,credit cards,135000.0,1.05,1.0,0.13,2900.0,26
2012-04-01,UK,loans,20400000.0,1.05,4952.0,26452.83,3350000.0,336261021
2012-04-01,UK,mortgage,8100.0,1.05,1.0,43.0,720.0,147
2012-04-01,US,financial services,4090000.0,1.05,877.0,188.54,823000.0,424341
2012-04-01,US,certificate of deposit,1830000.0,1.05,412.0,262.31,673000.0,277502
2012-04-01,US,joint account,201000.0,1.05,95.0,443.31,165000.0,107622
2012-04-01,US,insurance,27100.0,1.05,349.0,7579.51,18100.0,6789275
2012-04-01,US,checking account,368000.0,1.05,661.0,4236.38,246000.0,7183867
2012-04-01,US,consolidate loans,74000.0,1.05,28.0,39.72,60500.0,2876
2012-04-01,US,overdraft fee,135000.0,1.05,31.0,140.96,110000.0,11138
2012-04-01,US,minimum balance,1220000.0,1.05,448.0,531.18,301000.0,611142
2012-04-01,US,interest rate,1500000.0,1.05,35.0,17.63,823000.0,1621
2012-04-01,US,lawyer,13600000.0,1.05,2249.0,2557.56,7480000.0,14767261
2012-04-01,US,credit cards,135000.0,1.05,154.0,792.89,110000.0,313146
2012-04-01,US,loans,20400000.0,1.05,9588.0,82257.43,11100000.0,2024564724
2012-04-01,US,atm,1300.0,1.05,21.0,12.91,590.0,710
2012-04-01,US,wire transfer,8100.0,1.05,10.0,77.16,6600.0,2012
2012-04-01,US,mortgage,8100.0,1.05,11.0,5.41,3600.0,179
2012-04-02,UK,financial services,4090000.0,1.05,0.0,28.5,246000.0,61
2012-04-02,UK,certificate of deposit,1830000.0,1.05,91.0,67.17,201000.0,15744
2012-04-02,UK,joint account,201000.0,1.05,4.0,1.75,8100.0,41
2012-04-02,UK,insurance,27100.0,1.05,56.0,1197.44,5400.0,171977
2012-04-02,UK,checking account,368000.0,1.05,87.0,234.59,33100.0,52429
2012-04-02,UK,consolidate loans,74000.0,1.05,3.0,30.82,2400.0,298
2012-04-02,UK,lawyer,13600000.0,1.05,215.0,273.56,1500000.0,151196
2012-04-02,UK,credit cards,135000.0,1.05,1.0,0.11,2900.0,26
2012-04-02,UK,loans,20400000.0,1.05,5094.0,26478.25,3350000.0,346228458
2012-04-02,UK,mortgage,8100.0,1.05,2.0,52.51,720.0,309
2012-04-02,US,financial services,4090000.0,1.05,890.0,189.37,823000.0,432791
2012-04-02,US,certificate of deposit,1830000.0,1.05,379.0,230.49,673000.0,224175
2012-04-02,US,joint account,201000.0,1.05,83.0,401.99,165000.0,85179
2012-04-02,US,insurance,27100.0,1.05,366.0,8356.05,18100.0,7845857
2012-04-02,US,checking account,368000.0,1.05,650.0,4458.45,246000.0,7435006
2012-04-02,US,consolidate loans,74000.0,1.05,32.0,55.83,60500.0,4554
2012-04-02,US,overdraft fee,135000.0,1.05,34.0,166.79,110000.0,14792
2012-04-02,US,minimum balance,1220000.0,1.05,411.0,468.53,301000.0,493841
2012-04-02,US,interest rate,1500000.0,1.05,27.0,13.38,823000.0,945
2012-04-02,US,lawyer,13600000.0,1.05,2304.0,2780.87,7480000.0,16449192
2012-04-02,US,credit cards,135000.0,1.05,175.0,1322.08,110000.0,594451
2012-04-02,US,loans,20400000.0,1.05,9171.0,77566.1,11100000.0,1826086533
2012-04-02,US,atm,1300.0,1.05,18.0,35.49,590.0,1691
2012-04-02,US,wire transfer,8100.0,1.05,9.0,66.15,6600.0,1484
2012-04-02,US,mortgage,8100.0,1.05,10.0,4.64,3600.0,139
2012-04-03,UK,financial services,4090000.0,1.05,1.0,33.18,246000.0,75
2012-04-03,UK,certificate of deposit,1830000.0,1.05,98.0,69.26,201000.0,17383
2012-04-03,UK,joint account,201000.0,1.05,4.0,2.02,8100.0,47
2012-04-03,UK,insurance,27100.0,1.05,61.0,1277.21,5400.0,199891
2012-04-03,UK,checking account,368000.0,1.05,90.0,242.67,33100.0,56146
2012-04-03,UK,consolidate loans,74000.0,1.05,4.0,35.84,2400.0,404
2012-04-03,UK,debit,1220000.0,1.05,1.0,0.42,368000.0,27
2012-04-03,UK,lawyer,13600000.0,1.05,216.0,235.09,1500000.0,130589
2012-04-03,UK,credit cards,135000.0,1.05,1.0,0.13,2900.0,26
2012-04-03,UK,loans,20400000.0,1.05,5644.0,27897.4,3350000.0,404161049
2012-04-03,UK,mortgage,8100.0,1.05,3.0,61.06,720.0,419
2012-04-03,US,financial services,4090000.0,1.05,857.0,189.49,823000.0,417033
2012-04-03,US,certificate of deposit,1830000.0,1.05,383.0,238.53,673000.0,234584
2012-04-03,US,joint account,201000.0,1.05,79.0,453.18,165000.0,91742
2012-04-03,US,insurance,27100.0,1.05,369.0,7502.05,18100.0,7108516
2012-04-03,US,checking account,368000.0,1.05,623.0,4171.09,246000.0,6669594
2012-04-03,US,consolidate loans,74000.0,1.05,38.0,64.89,60500.0,6312
2012-04-03,US,overdraft fee,135000.0,1.05,41.0,193.91,110000.0,20539
2012-04-03,US,minimum balance,1220000.0,1.05,413.0,514.49,301000.0,545531
2012-04-03,US,interest rate,1500000.0,,25.0,12.85,823000.0,864
2012-04-03,US,lawyer,13600000.0,1.05,2425.0,3013.12,7480000.0,18754242
2012-04-03,US,credit cards,135000.0,1.05,176.0,1461.44,110000.0,661987
2012-04-03,US,loans,20400000.0,1.05,9964.0,78868.47,11100000.0,2017259488
2012-04-03,US,atm,1300.0,1.05,22.0,41.28,590.0,2327
2012-04-04,UK,financial services,4090000.0,1.05,1.0,28.61,246000.0,65
2012-04-04,UK,certificate of deposit,1830000.0,1.05,89.0,222.38,201000.0,50729
2012-04-04,UK,joint account,201000.0,1.05,4.0,2.13,8100.0,45
2012-04-04,UK,insurance,27100.0,1.05,62.0,1147.57,5400.0,183345
2012-04-04,UK,checking account,368000.0,1.05,92.0,223.2,33100.0,52474
2012-04-04,UK,consolidate loans,74000.0,1.05,6.0,52.43,2400.0,875
2012-04-04,UK,overdraft fee,135000.0,1.05,2.0,0.77,1900.0,28
2012-04-04,UK,debit,1220000.0,1.05,1.0,0.37,368000.0,27
2012-04-04,UK,lawyer,13600000.0,1.05,200.0,214.2,1500000.0,110134
2012-04-04,UK,credit cards,135000.0,1.05,1.0,0.32,2900.0,26
2012-04-04,UK,loans,20400000.0,1.05,6515.0,27416.77,3350000.0,458521027
2012-04-04,UK,mortgage,8100.0,1.05,3.0,52.12,720.0,371
2012-04-04,US,financial services,4090000.0,1.05,794.0,405.36,823000.0,826050
2012-04-04,US,certificate of deposit,1830000.0,1.05,361.0,903.89,673000.0,837795
2012-04-04,US,joint account,201000.0,1.05,92.0,398.77,165000.0,94519
2012-04-04,US,insurance,27100.0,1.05,376.0,6780.03,18100.0,6548990
2012-04-04,US,checking account,368000.0,1.05,605.0,4012.37,246000.0,6236069
2012-04-04,US,consolidate loans,74000.0,1.05,39.0,55.31,60500.0,5561
2012-04-04,US,overdraft fee,135000.0,1.05,76.0,298.77,110000.0,58551
2012-04-04,US,minimum balance,1220000.0,1.05,370.0,447.97,301000.0,425495
2012-04-04,US,interest rate,1500000.0,1.05,26.0,65.26,823000.0,4393
2012-04-04,US,lawyer,13600000.0,1.05,2354.0,2957.66,7480000.0,17873026
2012-04-04,US,credit cards,135000.0,1.05,153.0,1235.31,110000.0,485072
2012-04-04,US,loans,20400000.0,1.05,10789.0,83207.0,11100000.0,2304409451
2012-04-04,US,atm,1300.0,1.05,20.0,35.4,590.0,1864
2012-04-05,UK,financial services,4090000.0,1.05,1.0,33.36,246000.0,80
2012-04-05,UK,certificate of deposit,1830000.0,1.05,97.0,242.89,201000.0,60530
2012-04-05,UK,joint account,201000.0,1.05,4.0,2.49,8100.0,52
2012-04-05,UK,insurance,27100.0,1.05,67.0,1104.05,5400.0,189770
2012-04-05,UK,checking account,368000.0,1.05,74.0,199.77,33100.0,37917
2012-04-05,UK,consolidate loans,74000.0,1.05,6.0,41.71,2400.0,670
2012-04-05,UK,overdraft fee,135000.0,1.05,2.0,0.9,1900.0,30
2012-04-05,UK,lawyer,13600000.0,1.05,170.0,181.56,1500000.0,79187
2012-04-05,UK,credit cards,135000.0,1.05,1.0,0.38,2900.0,26
2012-04-05,UK,loans,20400000.0,1.05,6759.0,27599.53,3350000.0,478841923
2012-04-05,UK,mortgage,8100.0,1.05,3.0,60.75,720.0,498
2012-04-05,US,financial services,4090000.0,1.05,840.0,429.57,823000.0,926031
2012-04-05,US,certificate of deposit,1830000.0,1.05,376.0,941.86,673000.0,909134
2012-04-05,US,joint account,201000.0,1.05,109.0,465.23,165000.0,129865
2012-04-05,US,insurance,27100.0,1.05,378.0,7465.41,18100.0,7243015
2012-04-05,US,checking account,368000.0,1.05,558.0,3444.18,246000.0,4932140
2012-04-05,US,consolidate loans,74000.0,1.05,45.0,126.69,60500.0,14576
2012-04-05,US,overdraft fee,135000.0,1.05,99.0,529.95,110000.0,134528
2012-04-05,US,minimum balance,1220000.0,1.05,392.0,502.14,301000.0,504826
2012-04-05,US,interest rate,1500000.0,1.05,18.0,44.21,823000.0,2029
2012-04-05,US,lawyer,13600000.0,1.05,2399.0,3186.5,7480000.0,19622352
2012-04-05,US,credit cards,135000.0,1.05,181.0,1695.6,110000.0,788115
2012-04-05,US,loans,20400000.0,1.05,9752.0,86652.41,11100000.0,2169209654
2012-04-05,US,atm,1300.0,1.05,12.0,32.58,590.0,1044
2012-04-06,UK,financial services,4090000.0,1.05,1.0,28.72,246000.0,66
2012-04-06,UK,certificate of deposit,1830000.0,1.05,154.0,385.13,201000.0,152236
2012-04-06,UK,joint account,201000.0,1.05,4.0,2.15,8100.0,45
2012-04-06,UK,insurance,27100.0,1.05,68.0,1288.58,5400.0,224957
2012-04-06,UK,checking account,368000.0,1.05,89.0,240.49,33100.0,54697
